"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"EMC7",6.64179160162188e-10,-0.333017156853483,0.373,0.43,1.21856950514957e-05
"TKT",6.73311658038987e-10,0.329185463908329,0.352,0.294,1.23532489900413e-05
"NONO",7.09188996618176e-10,-0.307976376047831,0.404,0.463,1.30114905209537e-05
"ZC3H18",7.45309673297335e-10,-0.480354358143106,0.221,0.275,1.36741965759862e-05
"NGDN",7.96730531150241e-10,-0.408595602646142,0.282,0.34,1.46176150550135e-05
"NDUFAB1",8.37790473824648e-10,-0.309014354198643,0.451,0.5,1.53709418232608e-05
"AKIRIN1",9.06555192197919e-10,-0.337930265088153,0.38,0.44,1.66325681112552e-05
"COX16",9.80009857954065e-10,-0.408063689049433,0.221,0.274,1.79802408638832e-05
"TRA2B",9.86889423686216e-10,-0.343988411441868,0.449,0.498,1.8106460256371e-05
"SELK",9.98629828756732e-10,-0.182020069451909,0.697,0.734,1.83218614681998e-05
"VTI1B",1.05304665626694e-09,-0.429943782258364,0.231,0.286,1.93202470025295e-05
"MRFAP1",1.09634381114669e-09,-0.326480832420699,0.459,0.504,2.01146199031083e-05
"LRRC59",1.11597579019771e-09,-0.480698035324306,0.223,0.276,2.04748078227574e-05
"TSPAN14",1.15486161530676e-09,0.322090761042154,0.347,0.285,2.1188246056033e-05
"TCEA1",1.21306491946674e-09,-0.318448737664348,0.424,0.479,2.22561020774562e-05
"TTC39C",1.37442734230306e-09,-0.295408590876477,0.349,0.405,2.52166184492343e-05
"TNRC6B",1.40670112345868e-09,-0.568911852664635,0.259,0.31,2.58087455120963e-05
"MTPN",1.43858016269493e-09,-0.425269348064039,0.295,0.347,2.63936302449639e-05
"NDUFB10",1.54096076627081e-09,-0.298390204710018,0.468,0.52,2.82720071787706e-05
"TRAPPC1",1.54843668137231e-09,0.333254658575334,0.384,0.331,2.84091677931378e-05
"PHIP",1.62967190799355e-09,-0.391795298291418,0.266,0.323,2.98995904959576e-05
"AP2B1",1.66162219499209e-09,-0.381602686186054,0.251,0.307,3.04857824115199e-05
"PPP1R12A",1.6887459064115e-09,-0.400840820341433,0.346,0.4,3.09834211449317e-05
"PBXIP1",1.95020762029515e-09,0.21328781130407,0.639,0.587,3.57804592095551e-05
"SNRPC",1.97868148002968e-09,-0.354827731043605,0.335,0.386,3.63028691141045e-05
"AKIRIN2",2.06595010617805e-09,-0.384486727564866,0.314,0.367,3.79039865980486e-05
"SERTAD1",2.32799194702389e-09,-0.4421420731605,0.284,0.335,4.27116682520473e-05
"SNRNP70",2.33174082901795e-09,-0.43859940390061,0.322,0.374,4.27804489899923e-05
"DUT",2.57902707002237e-09,0.34310269187374,0.307,0.249,4.73174096537003e-05
"PPP1R18",2.86085633791332e-09,-0.41193169941607,0.294,0.35,5.24881312316957e-05
"CCT4",2.87636656912473e-09,-0.309850577564508,0.399,0.448,5.27726974437314e-05
"MRFAP1L1",3.43828318139638e-09,-0.333642307721327,0.399,0.449,6.30821815290793e-05
"TOB1",3.73029454790309e-09,0.350483985135631,0.274,0.22,6.84397140703779e-05
"SELPLG",4.13782820665138e-09,-0.225740332858217,0.416,0.48,7.59167341074328e-05
"MLF2",4.39342693702827e-09,-0.335663498954321,0.385,0.439,8.06062040136576e-05
"GPX1",4.65064553387327e-09,0.341976547682078,0.497,0.45,8.53253936099728e-05
"ILF2",4.76827829377666e-09,-0.276354503610309,0.517,0.567,8.74836018559204e-05
"TCEB2",5.04270331838803e-09,-0.184819899015808,0.682,0.724,9.25184777824652e-05
"GPR137B",5.08987822503839e-09,0.380587934291628,0.265,0.212,9.33839957947794e-05
"EIF4A3",5.28648825976229e-09,-0.380319056458092,0.347,0.394,9.69912001018588e-05
"ATRX",5.30760553675715e-09,-0.396416372509668,0.314,0.368,9.73786387828835e-05
"BRMS1",5.39432053506512e-09,-0.439919156964088,0.213,0.264,9.89695988568398e-05
"SERPINB1",5.39686515403974e-09,0.463793980508083,0.253,0.206,9.90162849811671e-05
"PRRC2C",5.40870270072505e-09,-0.213920194773345,0.69,0.728,9.92334684502025e-05
"RNF213",5.43493569099251e-09,0.252294373018335,0.435,0.379,9.97147651226396e-05
"VAMP2",5.81742923382247e-09,-0.374360247069061,0.267,0.325,0.000106732374152941
"INSIG1",5.82612741600789e-09,0.363653735345242,0.269,0.214,0.000106891959701497
"HMGN2",6.52844700058084e-09,-0.253843116567922,0.597,0.628,0.000119777417119657
"ADRM1",6.83788280045846e-09,-0.263401948291313,0.501,0.549,0.000125454635740011
"ZNF800",7.10587754588494e-09,-0.508301941703604,0.241,0.289,0.000130371535334351
"PFDN2",7.23354705798328e-09,-0.291276337015575,0.38,0.433,0.000132713887872819
"TMED10",7.41503591881632e-09,0.281207451040559,0.379,0.322,0.000136043664002523
"SYNE2",7.64696729736139e-09,0.260606272235482,0.433,0.378,0.000140298909004689
"LSP1",8.10327566012704e-09,0.430626354593045,0.473,0.441,0.000148670798536351
"SAR1A",8.36656215255102e-09,-0.380747271000775,0.217,0.271,0.000153501315812853
"SF3B1",8.67833570508723e-09,-0.303488985679264,0.492,0.536,0.000159221425181235
"USP47",8.99642549361106e-09,0.36557061363617,0.269,0.218,0.000165057418531282
"VASP",9.10562907155452e-09,0.379293096196964,0.305,0.254,0.000167060976575811
"ATF7IP",9.30284667005069e-09,-0.490197218932397,0.234,0.283,0.00017067932785542
"MRPL47",9.52747146359224e-09,-0.455810645475082,0.227,0.275,0.000174800518942527
"UQCR10",9.67300474023067e-09,-0.197272468702852,0.646,0.689,0.000177470617969012
"ELF1",9.9903640774301e-09,-0.338388481146355,0.508,0.547,0.00018329320972861
"IL10RA",1.01500120924505e-08,0.376596510739977,0.526,0.488,0.000186222271860189
"ARPC2",1.12075426932717e-08,-0.135607253625196,0.848,0.861,0.000205624785793456
"CDC26",1.12613681867971e-08,-0.303429457919726,0.371,0.422,0.000206612322123166
"TBCC",1.16455440815697e-08,-0.362549968588515,0.311,0.363,0.000213660797264559
"GTF3C6",1.20927176514178e-08,-0.301243920351451,0.348,0.399,0.000221865090750563
"RNF4",1.22616088415292e-08,-0.487578602284531,0.202,0.251,0.000224963737415536
"SRP9",1.26879726929663e-08,-0.23399270979168,0.46,0.512,0.000232786234997854
"BCCIP",1.37406211308343e-08,-0.467913614988011,0.247,0.293,0.000252099175887417
"CDKN1B",1.42343572549811e-08,0.203371131857762,0.583,0.534,0.000261157752557139
"MRPL33",1.46735848782251e-08,-0.296162954964358,0.363,0.414,0.000269216261760796
"CD2BP2",1.60742336061884e-08,-0.415976139933754,0.241,0.293,0.000294913963972738
"U2SURP",1.75923703430362e-08,-0.402107540305987,0.243,0.298,0.000322767218683685
"MT-ND4",1.79030570406338e-08,-0.101772240871445,0.976,0.981,0.000328467387524508
"NDUFB4",1.96221345558534e-08,-0.242252761766584,0.534,0.574,0.000360007302696243
"IST1",2.03692260783634e-08,-0.388046013990173,0.256,0.306,0.000373714190859733
"TSC22D4",2.09928614422177e-08,-0.402771898442812,0.255,0.306,0.000385156028880368
"CCSER2",2.25256147797992e-08,-0.320106461322644,0.347,0.403,0.000413277454364975
"SNRNP40",2.3067574838088e-08,-0.41537599889282,0.209,0.257,0.0004232207955544
"REST",2.37500207768091e-08,-0.385199679691619,0.296,0.345,0.000435741631192116
"LUC7L3",3.08805420430423e-08,-0.350436482908869,0.343,0.392,0.000566565304863697
"LUC7L",3.35312272368043e-08,-0.391258883921433,0.293,0.34,0.000615197426113649
"NCK1",3.36714730127003e-08,-0.435581928921881,0.213,0.262,0.000617770515364013
"TXNIP",3.45512333644219e-08,0.333136195951561,0.369,0.317,0.000633911478537048
"ELOF1",3.54275141776684e-08,-0.370354086834168,0.23,0.279,0.000649988602617681
"RAP1A",3.59539772289771e-08,0.236428464158163,0.425,0.364,0.000659647620220044
"VPS4B",3.60900517894945e-08,-0.402223400547716,0.265,0.312,0.000662144180181856
"KPNB1",4.1175155296754e-08,-0.35682929867786,0.385,0.432,0.000755440574229546
"WAPL",4.22500175696638e-08,-0.421058131349117,0.242,0.291,0.000775161072350621
"CTR9",4.24308540127439e-08,-0.343864973237578,0.262,0.314,0.000778478878571813
"TM9SF2",4.48283827438373e-08,-0.379533127350416,0.265,0.315,0.000822466338201184
"UBE2D2",4.48768775030271e-08,0.183196901036075,0.643,0.601,0.000823356071548037
"ITM2A",4.50434726434042e-08,0.311367708321661,0.636,0.598,0.000826412592588537
"ZNF638",4.51498678670044e-08,-0.49659246796261,0.205,0.253,0.000828364625755929
"RNPS1",4.72611122410467e-08,-0.229471097138507,0.582,0.622,0.000867099626286484
"PSMB1",4.93188279230757e-08,-0.198529095207126,0.647,0.682,0.00090485253590467
"UFD1L",4.9575833934012e-08,-0.393506929390165,0.281,0.326,0.000909567825187319
"ADAR",5.24724445285462e-08,-0.3291665523577,0.367,0.418,0.000962711939765238
"PCM1",5.543364846263e-08,-0.413394217745402,0.252,0.304,0.00101704114834387
"DUSP1",5.73027115620603e-08,-0.22793581249853,0.479,0.527,0.00105133284902912
"NDUFAF3",5.80967538498529e-08,0.352658763211627,0.267,0.219,0.00106590114288325
"PHB2",6.13411233355731e-08,0.228919663014388,0.409,0.358,0.00112542558983776
"SAFB",6.59123255171625e-08,-0.394268131766336,0.284,0.329,0.00120929343626338
"COX7A2",6.72541653280408e-08,-0.154041601296953,0.759,0.786,0.00123391217127357
"GTF2F1",6.90992150363932e-08,-0.368864931711879,0.251,0.301,0.00126776329827271
"WSB1",6.91943639420336e-08,0.268571724907611,0.589,0.541,0.00126950899524449
"ARPC5L",7.17678185284958e-08,-0.349961350714701,0.334,0.379,0.00131672416654231
"MKRN1",7.31592146801661e-08,-0.337480296591192,0.321,0.366,0.00134225211173701
"NFKB2",7.83614213782188e-08,0.24270036538022,0.408,0.352,0.00143769699802618
"PGAM1",7.89898394836996e-08,-0.167316537858868,0.704,0.738,0.00144922658500744
"FAM103A1",8.53991157557783e-08,-0.370116165094265,0.245,0.291,0.00156681757677126
"ZC3H15",1.12676788077804e-07,-0.258775222679135,0.415,0.464,0.00206728103086347
"KMT2A",1.20516771286003e-07,-0.462307602509809,0.255,0.301,0.0022111212027843
"ANXA7",1.29583618808135e-07,0.28765207471105,0.33,0.28,0.00237747065427285
"WASF2",1.33928606538652e-07,0.269791456624353,0.373,0.322,0.00245718814416465
"ROCK1",1.34938518892659e-07,-0.34399506330675,0.356,0.406,0.00247571700612361
"DHX15",1.43372067467147e-07,-0.505313576004864,0.223,0.266,0.00263044732181974
"SSR4",1.44233491712984e-07,0.140323360054124,0.788,0.747,0.00264625187245811
"PTP4A1",1.45916007733591e-07,0.293292361057891,0.397,0.349,0.00267712099388819
"MECP2",1.46384671682116e-07,0.221126157251951,0.398,0.345,0.00268571957135179
"HBP1",1.4718383866972e-07,0.274258563142692,0.312,0.263,0.00270038188807336
"MGEA5",1.60392545075784e-07,-0.397970490358131,0.219,0.267,0.00294272202450542
"WDR1",1.65389585195226e-07,0.214091533370303,0.499,0.449,0.00303440271957681
"CMTM3",1.67680836134707e-07,0.328893996282243,0.302,0.255,0.00307644030056347
"GNL3",1.76650775626214e-07,-0.438590292691233,0.209,0.256,0.00324101178041415
"GPR65",1.84927664618645e-07,-0.28823777348273,0.293,0.344,0.00339286786275829
"RAB8A",1.92468867640883e-07,-0.335330434922399,0.3,0.347,0.00353122631460727
"HNRNPD",2.04039859230189e-07,-0.511471820977792,0.207,0.251,0.00374351929729628
"C9orf78",2.15003327432288e-07,-0.258858116225176,0.513,0.552,0.00394466604840019
"ZAP70",2.27995899588341e-07,0.236540182960481,0.253,0.204,0.0041830407697473
"FAM65B",2.28510106585554e-07,0.309220196098319,0.299,0.251,0.00419247492552517
"SMU1",2.35889756155762e-07,-0.40341565411999,0.22,0.265,0.00432786935618976
"NUTF2",2.36625079469488e-07,0.246479122773569,0.357,0.302,0.0043413603330267
"ORAI1",2.4599356580863e-07,-0.27619020458632,0.269,0.322,0.00451324395189093
"POLE3",2.58824816276816e-07,-0.380214403785303,0.276,0.321,0.00474865890423074
"TCP1",2.59043572103519e-07,-0.352765002057621,0.293,0.339,0.00475267241738326
"JTB",2.76373249983978e-07,-0.174860952248579,0.668,0.696,0.00507062001745605
"CNOT2",2.80844990923606e-07,-0.333888693595311,0.275,0.319,0.00515266304847541
"NDUFB2",2.82349203340286e-07,-0.185244178359202,0.617,0.655,0.00518026083368424
"CELF1",3.24401517374936e-07,-0.398308677640306,0.247,0.292,0.00595179463927795
"TMEM179B",3.24618297556578e-07,0.285798193242326,0.328,0.281,0.00595577190527054
"ARF6",3.43946528645043e-07,-0.27295762630802,0.362,0.407,0.00631038696105061
"IL16",3.56384889624701e-07,-0.293890738983828,0.3,0.349,0.00653859356994439
"GNB2",3.68261082418774e-07,-0.227385396807219,0.425,0.474,0.00675648607913725
"BCLAF1",3.73392327186889e-07,-0.34090070987164,0.36,0.404,0.00685062902689786
"MAPRE2",4.2164999234193e-07,-0.31411793366684,0.286,0.336,0.00773601240949739
"SF3B4",4.2802634713728e-07,-0.260713863552853,0.479,0.522,0.00785299939092767
"GRPEL1",4.37601189057687e-07,-0.391196730926157,0.257,0.299,0.00802866901564139
"RALA",4.46340027575996e-07,0.290323535393574,0.56,0.519,0.00818900048593679
"PRPF38A",4.50410540480807e-07,-0.398711953205532,0.227,0.271,0.00826368218620136
"KRT10",4.61748337589659e-07,-0.230176569654306,0.517,0.559,0.00847169674975748
"UBE2L3",4.83157059382009e-07,-0.254984180903499,0.42,0.465,0.00886448256848172
"ITGA4",4.92949999910824e-07,-0.213945793399429,0.295,0.349,0.0090441536483639
"TMEM2",5.16232725867811e-07,-0.402060618702877,0.309,0.353,0.00947132182149673
"MDH2",5.2676763806862e-07,0.28315552307441,0.298,0.25,0.00966460585564498
"CDK16",5.43399553961025e-07,0.289828470638065,0.308,0.263,0.00996975161652293
"CYSTM1",5.44084730412406e-07,0.238244552454829,0.483,0.436,0.00998232254887642
"DAD1",5.48477301748363e-07,0.220525196336894,0.48,0.432,0.0100629130551772
"SUMO1",5.98955603508176e-07,-0.197389827963252,0.543,0.587,0.0109890384575645
"LMAN2",6.29226090279512e-07,0.222573990274852,0.471,0.419,0.0115444110783582
"EML4",6.32778072852495e-07,0.159805781048306,0.713,0.664,0.0116095793026247
"ABRACL",6.36372472954348e-07,0.209556478221365,0.469,0.425,0.0116755257612934
"RBBP4",6.36465594427666e-07,-0.29233673912846,0.371,0.415,0.0116772342609644
"HIF1A",6.61372234705586e-07,-0.263224387542067,0.332,0.378,0.0121341963901434
"TWF2",6.64030101660603e-07,0.247214632944623,0.351,0.302,0.0121829602751671
"NUDC",7.06221925446148e-07,-0.255499882333166,0.418,0.463,0.0129570536661605
"RBBP7",7.59869447903038e-07,-0.305847276288554,0.321,0.364,0.013941324760677
"GPX4",7.63034303343889e-07,0.183454755680537,0.701,0.662,0.0139993903634503
"OFD1",7.67535681628679e-07,-0.306940329427644,0.251,0.301,0.0140819771508414
"SEC61A1",7.89421073651082e-07,-0.345549813578883,0.296,0.34,0.0144835084382764
"LAMTOR4",7.95561574168893e-07,0.233918752832672,0.285,0.235,0.0145961682012767
"C1orf43",8.10956180609612e-07,0.175084850883018,0.504,0.451,0.0148786130456445
"BTG3",8.18309228785653e-07,-0.371916857379808,0.227,0.273,0.0150135194205304
"SCNM1",8.25117897532781e-07,-0.391654626160351,0.212,0.255,0.0151384380660339
"CEP350",8.57097251161767e-07,-0.366132857855288,0.255,0.301,0.0157251632670649
"KLF6",8.65704984561905e-07,0.214327126372699,0.773,0.748,0.0158830893517573
"LMAN1",9.34925511031402e-07,-0.344877975319978,0.239,0.284,0.0171530783508931
"FBL",1.027516463197e-06,-0.253379986166699,0.416,0.458,0.0188518445502753
"UPF2",1.02765870946042e-06,-0.419223386793795,0.252,0.292,0.0188544543424703
"VIMP",1.04015995432261e-06,-0.228096727291717,0.394,0.443,0.0190838146819568
"VDAC1",1.07554664394296e-06,0.166756751280845,0.496,0.443,0.0197330542764216
"PHF20L1",1.10939868353669e-06,-0.331514866425683,0.259,0.304,0.0203541376468476
"PSMD11",1.13301330366761e-06,-0.335445329432,0.324,0.363,0.0207873950823896
"WAC",1.13920000737753e-06,-0.440573471579221,0.308,0.345,0.0209009025353555
"RAB14",1.23578971632519e-06,-0.366595591468425,0.306,0.345,0.0226730339254183
"ADI1",1.25037470513712e-06,0.213781687448942,0.306,0.254,0.0229406247151508
"DEK",1.33416049616143e-06,-0.279040219265601,0.463,0.501,0.0244778426230738
"PITHD1",1.34545881678675e-06,-0.257777284438796,0.369,0.414,0.0246851329115866
"TRMT10C",1.58171289822078e-06,-0.306217116376153,0.237,0.282,0.0290196865436566
"ATF4",1.62473437684117e-06,-0.427439446189281,0.303,0.342,0.029809001611905
"SBDS",1.65930948906291e-06,-0.308899417483008,0.278,0.322,0.0304433511958372
"C12orf57",1.70517521533478e-06,0.172860872250102,0.624,0.576,0.0312848496757472
"NDUFS7",1.81630526498315e-06,0.243428753685237,0.31,0.264,0.0333237526966458
"SYAP1",1.83313703486928e-06,-0.202211505631817,0.41,0.46,0.0336325651787466
"AP2S1",1.88031238828257e-06,-0.292848355026995,0.383,0.423,0.0344980913878204
"TXNL1",1.90031717968511e-06,-0.284911258735637,0.363,0.405,0.0348651192956827
"CSRNP1",1.93571769810354e-06,0.234755846529919,0.404,0.356,0.0355146126071057
"NUP58",2.04282342562324e-06,0.204156310607897,0.27,0.225,0.0374796813899097
"SRPRA",2.04993853633786e-06,0.226810454417882,0.411,0.363,0.0376102223261907
"STAT3",2.06871533208188e-06,0.19644117639411,0.493,0.448,0.0379547201977062
"SBNO1",2.18884890066881e-06,-0.412163858341387,0.23,0.27,0.0401588107805707
"TXNDC17",2.2348078326589e-06,-0.320607715169179,0.273,0.315,0.0410020193057929
"PAF1",2.24738228550645e-06,-0.297318307658609,0.318,0.363,0.0412327227921869
