"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"LGALS1",2.32756967626273e-56,-0.607930575537228,0.44,0.495,4.27039208503923e-52
"GCHFR",2.5024473628032e-56,0.370246124021967,0.265,0.176,4.59124017653503e-52
"CPNE7",4.38965145449306e-56,0.673466523063896,0.12,0.063,8.05369352355841e-52
"PRDX6",1.11706307787787e-55,0.256480361283554,0.71,0.579,2.04947562898252e-51
"FZD3",1.13461740654655e-55,1.31238843139276,0.059,0.021,2.08168255579096e-51
"MT-ND5",1.19085190054727e-55,-0.269880034059632,0.95,0.943,2.18485598193408e-51
"HLA-G",1.45858371746176e-55,-0.968437595823866,0.186,0.255,2.67606354642709e-51
"IGKV1-12",3.06798354601536e-55,5.06667352185479,0.018,0,5.62882941187439e-51
"ARF6",5.3157973112604e-55,0.287973638992582,0.511,0.395,9.75289332696945e-51
"C19orf53",8.44851327049633e-55,0.216414154689761,0.742,0.614,1.55004872973796e-50
"CYSTM1",8.65175018892951e-55,0.324337044053375,0.471,0.363,1.5873366071629e-50
"MAFF",1.06185310734843e-54,0.942618170541302,0.091,0.043,1.94818189605217e-50
"TERF2IP",2.30709097849828e-54,-0.382497388787587,0.646,0.65,4.2328198182508e-50
"SGK1",3.73829111340124e-54,1.01035927434378,0.105,0.053,6.85864270575726e-50
"DNAAF2",5.85506244169878e-54,0.371482013808654,0.352,0.256,1.07422830617847e-49
"ARC",5.85914755104628e-54,2.77200901132249,0.024,0.003,1.07497780119046e-49
"MBNL1",6.10814091213812e-54,-0.494029187328593,0.628,0.642,1.12066061314998e-49
"MT1F",7.95172612064137e-54,-0.884875107839507,0.359,0.409,1.45890319135407e-49
"CMTM7",1.08789696571339e-53,0.181315353693494,0.555,0.433,1.99596456299435e-49
"ITGAE",1.86858482222065e-53,0.218800912025355,0.471,0.356,3.42829257332823e-49
"AHI1",2.08368481342074e-53,0.265940887487214,0.346,0.251,3.82293652718303e-49
"GLIPR2",2.30238407681257e-53,0.586654824278144,0.164,0.099,4.22418406572801e-49
"PCAT29",4.39463172331349e-53,1.79028293771288,0.041,0.011,8.06283082276326e-49
"RAB30",9.14646475735377e-53,0.68094325498921,0.119,0.063,1.6781018890317e-48
"TSPAN2",1.07444435126307e-52,0.916954498458548,0.092,0.044,1.97128305126236e-48
"IL1R1",1.60170595423951e-52,-1.69471546370944,0.017,0.053,2.93864991424324e-48
"HCST",7.81992400030506e-52,0.189083556311261,0.698,0.57,1.43472145633597e-47
"PLA2G16",1.0537527563027e-51,0.728614325739724,0.18,0.113,1.93332018198856e-47
"GPX4",1.81504544780851e-51,0.187821074614139,0.789,0.666,3.33006388309428e-47
"RPS17",2.21420470232681e-51,0.166906079724349,0.877,0.767,4.062401367359e-47
"FTL",2.36879140491902e-51,0.196046457317566,0.988,0.953,4.34602159060493e-47
"IGFBP4",2.59724728255849e-51,0.630295039144772,0.167,0.103,4.76516958931006e-47
"SSR4",3.0330785008385e-51,0.193219900640218,0.871,0.759,5.5647891254884e-47
"NR3C1",4.76343191551318e-51,0.217140060084633,0.789,0.696,8.73946853539203e-47
"TRGV3",5.79472369118709e-51,1.06082583343553,0.072,0.031,1.06315795562209e-46
"ARL4A",6.95723808681882e-51,0.543600614669177,0.165,0.1,1.27644447178865e-46
"PFN1",1.23854693513836e-50,-0.234811520878175,0.987,0.955,2.27236206189835e-46
"AAED1",2.62029046897704e-50,0.528469801585637,0.141,0.081,4.80744692343217e-46
"PTP4A1",3.30493597035837e-50,0.442418510917853,0.462,0.363,6.0635660248165e-46
"WTAP",4.80108735389658e-50,0.218429541423292,0.486,0.368,8.80855496819405e-46
"IGHV4-39",8.92384149275808e-50,8.93962799830851,0.015,0,1.63725719867632e-45
"PLK2",1.0979072475981e-49,1.3477134227484,0.049,0.017,2.01433042716824e-45
"ITGB2",1.10070396436668e-49,0.258700273612912,0.45,0.34,2.01946156342355e-45
"C1orf228",3.6211312528136e-49,1.24575654345179,0.061,0.025,6.64368950953712e-45
"KLRC1",3.93019362007651e-49,0.404835847360423,0.145,0.085,7.21072623475437e-45
"CEBPB",5.194829417393e-49,0.383519417945925,0.254,0.174,9.53095353209094e-45
"EDF1",5.29778136010977e-49,0.167711607473308,0.913,0.808,9.71983946139339e-45
"RP1-28O10.1",5.82721572972101e-49,2.35310288138661,0.028,0.005,1.06911926993191e-44
"CD28",6.56548061600367e-49,-0.702209913543248,0.343,0.393,1.20456872861819e-44
"KLF6",8.08765424797125e-49,0.116767675351707,0.808,0.709,1.48384192487529e-44
"MZT2B",1.21047196104379e-48,0.286168878669214,0.35,0.256,2.22085290692703e-44
"CCL20",1.21547844506363e-48,-1.1529220895889,0.03,0.071,2.23003830315823e-44
"EIF3F",1.56927284819789e-48,0.199212644429644,0.812,0.683,2.87914489458868e-44
"SPSB3",1.79687191882406e-48,-0.456134650376383,0.533,0.556,3.2967209094665e-44
"KIAA1324",2.02945536721538e-48,0.829121534152937,0.088,0.043,3.72344176223006e-44
"GGA2",2.54572556942731e-48,0.183597970677962,0.499,0.385,4.67064270222829e-44
"RASSF5",3.65883625062598e-48,-0.525067472126562,0.45,0.494,6.71286686902349e-44
"RP5-1171I10.5",3.71437907256108e-48,-0.793705068546909,0.233,0.297,6.81477128442781e-44
"CELF1",4.84268036692013e-48,-0.756657225080343,0.269,0.331,8.88486566918837e-44
"CCND2",5.30542159466863e-48,-0.724967579969146,0.338,0.392,9.73385699973853e-44
"HSPA6",8.45497775315121e-48,1.54276633254252,0.148,0.091,1.55123476837065e-43
"PDLIM4",9.66317860738294e-48,-2.76896678756864,0.009,0.037,1.77290337909655e-43
"RP11-81H14.2",1.16085684548764e-47,-2.39230479103311,0.01,0.038,2.12982405441617e-43
"HSD11B1",1.88075588840081e-47,2.0261453127684,0.031,0.007,3.45062282844896e-43
"KCNN4",1.89834053782419e-47,-1.10681738930514,0.068,0.121,3.48288538474604e-43
"GNB2L1",2.31994833182903e-47,0.112310674151702,0.996,0.967,4.25640920440673e-43
"IER2",2.73571857453183e-47,0.242563019871809,0.575,0.457,5.01922286869356e-43
"IGKV3D-15",2.90666091527653e-47,9.07749123134717,0.014,0,5.33285078125786e-43
"MACC1",5.63986668422208e-47,-3.23965458814355,0.002,0.024,1.03474634055423e-42
"PPP2CA",8.8096175389288e-47,-0.455242453528304,0.455,0.499,1.61630052986727e-42
"SYPL1",1.00010010502993e-46,0.233469529807852,0.318,0.225,1.8348836626984e-42
"SAMHD1",1.50971528447543e-46,-1.01150666361788,0.13,0.19,2.76987463242707e-42
"B3GNT2",1.52249548781746e-46,0.277307781471809,0.4,0.302,2.7933224714987e-42
"DTHD1",1.54827752139747e-46,0.562270947972174,0.1,0.052,2.84062476850793e-42
"IL17A",1.84479852147663e-46,-6.94705948220333,0.001,0.02,3.38465184735317e-42
"RPL36AL",2.66782005596378e-46,0.132703868390224,0.979,0.934,4.89464945667675e-42
"CLIC3",2.86765359634025e-46,0.275402867303759,0.221,0.147,5.26128405320546e-42
"HPGD",3.054817290636e-46,-1.23881798360179,0.031,0.071,5.60467328312988e-42
"CD101",4.46702815072246e-46,-3.66293413469722,0.002,0.023,8.1956565481305e-42
"FOXP1",8.32675870818064e-46,-0.614961113041772,0.398,0.447,1.5277104201899e-41
"DDB2",9.51178462634563e-46,-0.98880889110689,0.095,0.151,1.74512712539563e-41
"CMSS1",1.13864104907655e-45,0.317328233145446,0.288,0.207,2.08906473274075e-41
"ADGRG1",1.21689565505971e-45,0.836858007837405,0.131,0.077,2.23263845833806e-41
"TARS",1.30180515023752e-45,-0.819691723409744,0.272,0.329,2.38842190914077e-41
"GIMAP5",1.43888502325339e-45,-1.23065913159479,0.109,0.163,2.639922352163e-41
"TRABD2A",1.66754119240462e-45,0.85952446676648,0.083,0.041,3.05943782570476e-41
"CAMK4",2.05868569186518e-45,-0.570560280075281,0.469,0.5,3.77707063886504e-41
"CSRNP1",2.93232814254293e-45,0.40240731905615,0.42,0.321,5.37994244312351e-41
"UBB",3.71651715864909e-45,-0.207259452800772,0.899,0.865,6.81869403097348e-41
"EGR1",4.06260967784649e-45,1.05821067499343,0.055,0.022,7.45366997594495e-41
"CASP1",4.6940354046227e-45,-0.72944205558573,0.221,0.286,8.61214675686127e-41
"ICOS",4.79807645617675e-45,-0.877153351478996,0.329,0.382,8.80303087414748e-41
"CRTAM",5.76313532786979e-45,0.565879208113996,0.137,0.081,1.05736243860427e-40
"PTMS",7.23859175569669e-45,0.3098759869436,0.398,0.302,1.32806442941767e-40
"LRRC2",7.59753179345878e-45,0.777409289024117,0.066,0.029,1.39391915814588e-40
"OAS1",9.09265489688197e-45,-0.99863666660288,0.104,0.16,1.66822939393094e-40
"PDE3B",9.62392270866165e-45,0.113801665949161,0.615,0.497,1.76570109935815e-40
"RGS16",1.06910623561877e-44,1.4544067963973,0.087,0.044,1.96148921048975e-40
"TRBV4-2",1.2696405220883e-44,1.25361521483222,0.065,0.029,2.3294094658754e-40
"NAB1",2.3078226557305e-44,0.418975390283382,0.207,0.139,4.23416222646875e-40
"MGEA5",4.31926719693418e-44,-0.691755410518784,0.277,0.337,7.92455952621515e-40
"COX7C",5.05160800795841e-44,0.146441092386773,0.964,0.899,9.26818521220129e-40
"CHKA",6.99856503488934e-44,0.677947825741437,0.08,0.039,1.28402672695115e-39
"C1orf21",8.59921410103965e-44,0.328082583526527,0.153,0.093,1.57769781111774e-39
"MCL1",1.14863605276673e-43,-0.344434629158291,0.768,0.757,2.10740256601112e-39
"BCKDK",1.60804836805561e-43,0.359866138608353,0.191,0.125,2.95028634087163e-39
"SLC30A1",2.09203846040734e-43,-1.44954809867678,0.05,0.094,3.83826296330934e-39
"LUC7L3",2.28404098607273e-43,-0.56470969340745,0.392,0.438,4.19052999714763e-39
"SNAI1",2.40858835790762e-43,2.85900837678931,0.019,0.002,4.41903706025312e-39
"MYO1G",2.56647936273704e-43,-0.885425082749722,0.163,0.224,4.70871968681365e-39
"UQCRH",3.05847012371181e-43,0.162821890012488,0.836,0.706,5.61137513597406e-39
"LIMD2",3.18209025647167e-43,0.173448597524827,0.74,0.635,5.83818099354858e-39
"CCNH",5.7981283629314e-43,0.250156293082635,0.339,0.25,1.06378261074702e-38
"NR4A3",5.93005351237228e-43,0.369177665506404,0.165,0.103,1.08798691791494e-38
"C9orf16",7.17209882158979e-43,0.23142082393312,0.558,0.449,1.31586497079708e-38
"EIF2S2",1.24760676922629e-42,-0.526693076109492,0.463,0.49,2.28898413949947e-38
"MRPL1",1.34833416868739e-42,0.225519567857338,0.247,0.17,2.47378869929076e-38
"RP11-121P12.1",1.45267878791161e-42,0.997004857367812,0.081,0.041,2.66522977218142e-38
"CCDC109B",1.5322262944383e-42,0.21887019783198,0.407,0.308,2.81117558240594e-38
"NEBL",1.79038908056345e-42,1.64076462445939,0.029,0.007,3.28482684610976e-38
"YWHAE",2.07844862228076e-42,-0.447444860747643,0.457,0.492,3.81332968729851e-38
"C4orf3",2.20191341994477e-42,0.221746414963785,0.582,0.466,4.03985055157267e-38
"H2AFV",2.72063449873439e-42,0.155934572968562,0.836,0.719,4.99154811482799e-38
"GIMAP1",3.74546658211182e-42,-1.10689861582889,0.097,0.148,6.87180753820056e-38
"IFT57",5.53277565873225e-42,0.627488653320437,0.107,0.06,1.01509835010761e-37
"ZEB2",7.39496564650495e-42,0.103178834698632,0.379,0.28,1.35675434716426e-37
"SELK",7.96175086915516e-42,0.273794827198573,0.809,0.715,1.4607424319639e-37
"GALNT11",8.62425392157633e-42,0.307891536253314,0.266,0.189,1.58229186699161e-37
"NUCB2",1.0753364914534e-41,0.476711518435806,0.167,0.108,1.97291986086955e-37
"ATF4",1.166863494535e-41,-0.660006362604876,0.351,0.398,2.14084445342336e-37
"DUSP6",1.64190530192035e-41,1.65488126659697,0.035,0.011,3.01240365743326e-37
"MYC",1.84913431070812e-41,0.753311085790769,0.103,0.057,3.39260671985619e-37
"AUTS2",1.99677530401017e-41,-1.37502127224332,0.13,0.181,3.66348365026745e-37
"RNU12",2.79838165857966e-41,0.878695148558179,0.045,0.017,5.13419082899609e-37
"ZHX2",3.65253148150684e-41,0.366164476711772,0.191,0.126,6.7012995091206e-37
"IGHV3-23",4.09711115931508e-41,6.51853245217694,0.013,0,7.51696984399537e-37
"HNRNPF",4.24784208459043e-41,-0.275159280054987,0.772,0.738,7.79351587259806e-37
"ARMC10",5.72543281307986e-41,0.361629017027173,0.208,0.141,1.05044515821576e-36
"INPP5D",6.56109407941775e-41,-0.756035332349305,0.207,0.268,1.20376393075077e-36
"MARS",7.25637883360017e-41,-0.650136074321742,0.34,0.388,1.33132782460062e-36
"CNN2",8.10550931582341e-41,0.184256092965619,0.617,0.503,1.48711779417412e-36
"MT1E",9.96733845108077e-41,-0.703321372737327,0.408,0.45,1.82870758561979e-36
"SIPA1L1",1.58325125170655e-40,0.286480219594387,0.24,0.169,2.90479107150601e-36
"BCL3",2.17849738512716e-40,0.199403030440166,0.276,0.197,3.9968891524928e-36
"SLC28A3",2.58073272455158e-40,2.23071491146285,0.029,0.007,4.73487032973478e-36
"C10orf128",2.85312496272872e-40,-1.70682937413671,0.013,0.041,5.23462836911838e-36
"KRT14",3.05519650371963e-40,-4.09857666960416,0.003,0.022,5.60536902537441e-36
"ZBTB10",3.21128694100797e-40,0.965508841051098,0.045,0.017,5.89174815066732e-36
"EGR4",4.33061887681447e-40,3.00355767216952,0.017,0.002,7.94538645329151e-36
"SOCS1",4.7221933694471e-40,0.234061140559257,0.424,0.325,8.6638081749246e-36
"STK17A",4.84992228766587e-40,0.160881400198653,0.8,0.69,8.89815242118057e-36
"WIPF3",5.33993664474686e-40,0.894382337104958,0.069,0.033,9.79718176211706e-36
"GUK1",6.82755018587357e-40,0.183840375170276,0.869,0.778,1.25265063260222e-35
"ELF1",8.47443921256156e-40,-0.441302423641471,0.544,0.565,1.55480536232867e-35
"IGLV3-19",9.901982375443e-40,9.16380827890365,0.012,0,1.81671670642253e-35
"NDUFC2",1.13202903536905e-39,-0.999929675962156,0.095,0.146,2.07693367119159e-35
"PGP",1.1389784775058e-39,0.356896312049024,0.157,0.099,2.08968381267989e-35
"IGLV2-23",1.88165389094319e-39,8.67031807142353,0.012,0,3.45227039371348e-35
"TRGV8",2.29852899746158e-39,0.933621747007,0.038,0.013,4.21711115164276e-35
"CAST",2.42800518795113e-39,-0.556236933041562,0.396,0.44,4.45466111833393e-35
"CD38",2.43120013967947e-39,0.708749871139638,0.129,0.079,4.46052289626993e-35
"ATF3",2.49231190908037e-39,0.968685593289953,0.086,0.046,4.57264465958975e-35
"POLR2I",2.8068090738886e-39,0.218325176506577,0.393,0.298,5.14965260786341e-35
"LYAR",3.28251404758102e-39,0.130612107150619,0.356,0.263,6.0224285230969e-35
"BCL9L",4.16632568501392e-39,-1.43508689295365,0.096,0.142,7.64395773429504e-35
"ITM2B",4.86739456702217e-39,-0.236598257437314,0.907,0.87,8.93020881211558e-35
"MIR3142HG",4.92202208139615e-39,-1.12766313739786,0.064,0.11,9.03043391273752e-35
"UQCRB",7.33309182163968e-39,0.149255591012391,0.942,0.853,1.34540235651623e-34
"BEX4",9.13520117354991e-39,0.599883524004197,0.092,0.05,1.6760353593112e-34
"CLK1",9.26872573144806e-39,-0.456904448997553,0.501,0.533,1.70053310994878e-34
"SLC25A5",1.14242730599632e-38,0.194925586673053,0.807,0.676,2.09601137831144e-34
"USP12",1.34334099455596e-38,0.38004239135378,0.163,0.106,2.46462772271181e-34
"TBX21",1.38850595196245e-38,0.392766627096781,0.181,0.12,2.54749187006551e-34
"ASB2",1.65216373897066e-38,-1.19940176387004,0.092,0.141,3.03122481188947e-34
"ADAM19",1.8095181816737e-38,-0.957285973245335,0.12,0.174,3.31992300791673e-34
"PDCL3",1.83923354332251e-38,0.263846261886606,0.6,0.496,3.3744417819338e-34
"PIM1",2.14614425788043e-38,-0.425922139497942,0.46,0.502,3.93753086993322e-34
"GALNT2",2.31665746813874e-38,0.302125550834673,0.308,0.232,4.25037145679415e-34
"NFKB1",2.32928147693419e-38,0.163016826474069,0.343,0.256,4.27353272573115e-34
"NBL1",3.07368911088591e-38,0.666446885905881,0.081,0.042,5.63929741174238e-34
"TBC1D4",4.12307141232189e-38,-1.02572932741581,0.18,0.232,7.56459912018697e-34
"CDKN1B",4.34500475094595e-38,-0.401922103830855,0.536,0.566,7.97178021656053e-34
"SORL1",4.89944179793225e-38,-0.98568190168131,0.093,0.142,8.98900586666629e-34
"NFATC1",5.99954334054957e-38,0.340253670397058,0.24,0.17,1.10073621669063e-33
"BCL2L11",6.35550897074217e-38,-0.790486280526093,0.212,0.268,1.16604523086207e-33
"IGLC7",8.85614788502171e-38,8.31401036039315,0.011,0,1.62483745246493e-33
"DUSP5",9.8306145471327e-38,0.399552327952144,0.149,0.095,1.80362285096244e-33
"ID1",1.06418111218206e-37,2.32254955843299,0.025,0.006,1.95245308652042e-33
"LPIN1",1.23657435468917e-37,-0.830470744521761,0.15,0.205,2.26874296854822e-33
"G6PD",1.33801501403992e-37,0.258087561264154,0.269,0.193,2.45485614625903e-33
"DYNLT1",1.67964637791848e-37,-0.540699832632233,0.34,0.386,3.08164720956704e-33
"AIF1",2.19485578102797e-37,0.825900537206533,0.061,0.029,4.02690190145202e-33
"IGKV4-1",2.19600063758349e-37,3.65122302713951,0.014,0.001,4.02900236977442e-33
"NLRP6",2.3255225858976e-37,0.598357354418481,0.087,0.047,4.26663628834633e-33
"GRAP2",2.60098161319479e-37,-0.767993232383885,0.169,0.225,4.77202096572848e-33
"C16orf13",2.66486814668103e-37,0.170152922591051,0.494,0.387,4.88923358871569e-33
"ACTG1",4.17184697679303e-37,0.159785406140045,0.945,0.857,7.65408764832217e-33
"SELO",4.47385791041559e-37,0.525841782189916,0.084,0.045,8.20818710823948e-33
"ZNF749",6.89779967161006e-37,0.536454233645464,0.11,0.065,1.2655393057503e-32
"HCG18",7.21900464175759e-37,0.235517667474621,0.201,0.136,1.32447078162326e-32
"TRAV3",8.29162569397161e-37,0.33064672577119,0.063,0.03,1.52126456607297e-32
"IFI16",8.46105808995137e-37,-0.402089109541049,0.508,0.536,1.55235032776338e-32
"CCR8",9.22091766323558e-37,-1.23613647577773,0.035,0.071,1.69176176367383e-32
"ERICH1",1.08537731944597e-36,0.235117304407311,0.226,0.158,1.99134176798753e-32
"TMX4",1.17634822675633e-36,0.241745265809667,0.299,0.219,2.15824609162984e-32
"ERO1B",1.38199846525432e-36,0.237017151944604,0.187,0.125,2.53555258420211e-32
"HNRNPUL1",1.43734486381679e-36,0.171749037670235,0.718,0.607,2.63709662164466e-32
"NDUFA13",1.86696257257463e-36,-0.582726350874478,0.367,0.408,3.42531623190267e-32
"MKKS",2.05684922981308e-36,0.38917042980968,0.187,0.128,3.77370128193805e-32
"MT1X",2.24466451767819e-36,-0.78191369750871,0.572,0.56,4.11828599058417e-32
"CCDC85B",2.95051568323516e-36,0.284312115523584,0.396,0.311,5.41331112403155e-32
"SLC38A2",4.17701899795739e-36,-0.571553923478518,0.425,0.456,7.66357675555243e-32
"BRI3BP",4.43582696025133e-36,0.654546373688778,0.088,0.048,8.13841172397312e-32
"SASH3",4.77307431521976e-36,-0.581172015267466,0.305,0.358,8.7571594461337e-32
"CHD7",4.78933160059151e-36,0.513417196164238,0.077,0.04,8.78698668760524e-32
"TOX",4.85195075838847e-36,0.352830801137507,0.163,0.107,8.90187405641532e-32
"SQLE",5.8813423603916e-36,0.45213688832826,0.138,0.087,1.07904988286105e-31
"PRR13",8.23019538671823e-36,0.137473254192581,0.778,0.651,1.50999394760119e-31
"ARL4D",1.46071303508121e-35,1.62648568947121,0.04,0.015,2.67997020546349e-31
"BIK",1.63773594810208e-35,0.279725412179034,0.159,0.103,3.00475414398289e-31
"NDUFB11",1.69049481674723e-35,0.142238467131745,0.815,0.7,3.10155084028615e-31
"CAV1",1.83406091498791e-35,2.18023701553371,0.028,0.008,3.36495156072831e-31
"PDE4D",2.41713421669702e-35,0.137266714150648,0.497,0.394,4.43471614737402e-31
"CRISPLD2",3.49921791493171e-35,2.23876830594545,0.02,0.004,6.42001510852521e-31
"HLF",3.71511935480209e-35,-1.22170214906069,0.027,0.059,6.81612948025539e-31
"NDFIP1",4.32781574934734e-35,-0.407272329960115,0.532,0.546,7.94024355532757e-31
"RARG",5.74224607729779e-35,-1.16176319671699,0.039,0.075,1.05352988780182e-30
"RASD1",5.76450691746615e-35,1.19330980399994,0.06,0.029,1.05761408414752e-30
"TXNIP",6.22616805586823e-35,-0.480305173980968,0.377,0.427,1.14231505321014e-30
"COX4I1",7.22013913157242e-35,0.115384561068975,0.974,0.905,1.32467892646959e-30
"DFNB31",7.58717695496441e-35,0.227084089567893,0.246,0.177,1.39201935592732e-30
"NELL2",9.43471632143356e-35,0.130403273731881,0.357,0.268,1.73098740349341e-30
"N4BP2L2",9.48117321774269e-35,-0.520185298745123,0.479,0.507,1.73951085025925e-30
"RDH10",1.20431599532574e-34,0.520660017075895,0.133,0.085,2.20955855662413e-30
"ELL2",1.25551841066455e-34,0.22997643166813,0.208,0.144,2.30349962804626e-30
"TM9SF1",1.46848931273185e-34,0.328663378476292,0.203,0.141,2.69423734206912e-30
"CENPF",1.83941256680357e-34,0.360168101093628,0.156,0.103,3.37477023631451e-30
"POU2F2",1.94428260216819e-34,-0.838010758067254,0.153,0.205,3.56717529019798e-30
"GNG8",2.27866971714335e-34,-1.62714075536978,0.018,0.045,4.18067533004291e-30
"EPB41",2.36282444003638e-34,-0.715753517760147,0.27,0.318,4.33507400013475e-30
"TRBV6-2",2.36746898217688e-34,0.328302184130169,0.044,0.018,4.34359534159993e-30
"CTC-490G23.2",2.58216004204816e-34,-3.72350082801148,0.002,0.018,4.73748902914576e-30
"IRF8",3.62067373118277e-34,1.82904947024105,0.032,0.011,6.64285009460104e-30
"TP53INP1",4.04130736363845e-34,-1.15013629475756,0.061,0.102,7.41458662006746e-30
"IL10RA",4.31222800117235e-34,-0.501738955437989,0.482,0.506,7.91164471375092e-30
"EWSR1",7.33516712243626e-34,-0.418875956803588,0.504,0.525,1.34578311195338e-29
"AC099552.4",7.49286336638029e-34,-3.23382855582629,0.002,0.017,1.37471564182979e-29
"TNFRSF25",8.00391325335707e-34,-0.644179871749169,0.286,0.334,1.46847796459342e-29
"FSCN1",8.05413373198862e-34,1.14539589996485,0.045,0.019,1.47769191580795e-29
"GRAMD1C",8.64725627714876e-34,0.301932608582619,0.08,0.043,1.58651210916848e-29
"ACTR3",9.43860545441384e-34,-0.324731789140877,0.597,0.592,1.73170094272131e-29
"RBMX",1.16396486586543e-33,-0.49161790037886,0.441,0.47,2.13552633940331e-29
"STX11",1.49849396155251e-33,0.39714596894253,0.283,0.216,2.74928687126039e-29
"PRDX2",1.82287755740772e-33,0.240956241019225,0.501,0.404,3.34443345457595e-29
"KMT2E",1.99992388719087e-33,-0.329575490907035,0.704,0.702,3.66926035582909e-29
"TRBV5-1",2.0524219952691e-33,-0.960936983182952,0.047,0.084,3.76557863472022e-29
